"SpeciesID"	"SpecCode"	"Species"	"Genus"	"AphiaID"	"Class"	"Order"	"Family"	"Fresh"	"Brack"	"Saltwater"	"DemersPelag"	"AnaCat"
"8780"	"Fis-160846"	7461	"Pictichromis porphyrea"	"Pictichromis"	"398495"	"Actinopterygii"	"Perciformes"	"Pseudochromidae"	0	0	1	"reef-associated"	NA
"8781"	"Fis-32369"	7463	"Pseudoplesiops typus"	"Pseudoplesiops"	"276907"	"Actinopterygii"	"Perciformes"	"Pseudochromidae"	0	0	1	"reef-associated"	NA
"8782"	"Fis-32370"	7464	"Gymnothorax steindachneri"	"Gymnothorax"	"271888"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"8783"	"Fis-26553"	7465	"Gymnothorax nudivomer"	"Gymnothorax"	"217488"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"8784"	"Fis-29388"	747	"Carcharias taurus"	"Carcharias"	"105843"	"Elasmobranchii"	"Lamniformes"	"Odontaspididae"	0	0	1	"reef-associated"	"oceanodromous"
"8785"	"Fis-32374"	7470	"Phyllophichthus xenodontus"	"Phyllophichthus"	"217592"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"reef-associated"	NA
"8786"	"Fis-26555"	7471	"Schultzidia johnstonensis"	"Schultzidia"	"217596"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"reef-associated"	NA
"8787"	"Fis-131212"	7472	"Callechelys lutea"	"Callechelys"	"275470"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"demersal"	NA
"8788"	"Fis-26556"	7473	"Leiuranus semicinctus"	"Leiuranus"	"217572"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	1	1	"reef-associated"	NA
"8789"	"Fis-32376"	7475	"Ophichthus polyophthalmus"	"Ophichthus"	"217584"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	1	1	1	"reef-associated"	NA
"8790"	"Fis-32377"	7476	"Synaphobranchus affinis"	"Synaphobranchus"	"158665"	"Actinopterygii"	"Anguilliformes"	"Synaphobranchidae"	0	0	1	"benthopelagic"	NA
"8791"	"Fis-159653"	7479	"Periophthalmodon freycineti"	"Periophthalmodon"	"278673"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	NA
"8792"	"Fis-32380"	7480	"Periophthalmus argentilineatus"	"Periophthalmus"	"209268"	"Actinopterygii"	"Perciformes"	"Gobiidae"	1	1	1	"reef-associated"	"amphidromous"
"8793"	"Fis-32381"	7481	"Periophthalmus gracilis"	"Periophthalmus"	"277975"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	NA
"8794"	"Fis-32382"	7482	"Periophthalmus kalolo"	"Periophthalmus"	"209264"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"reef-associated"	NA
"8795"	"Fis-32384"	7484	"Periophthalmus malaccensis"	"Periophthalmus"	"277976"	"Actinopterygii"	"Perciformes"	"Gobiidae"	1	1	1	"demersal"	"amphidromous"
"8796"	"Fis-32385"	7485	"Periophthalmus minutus"	"Periophthalmus"	"277977"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	NA
"8797"	"Fis-26558"	7486	"Periophthalmus novemradiatus"	"Periophthalmus"	"277979"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	"amphidromous"
"8798"	"Fis-26559"	7487	"Scartelaos histophorus"	"Scartelaos"	"282671"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	"amphidromous"
"8799"	"Fis-55465"	7488	"Paraplagusia blochii"	"Paraplagusia"	"278658"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	1	1	"demersal"	NA
"8800"	"Fis-23198"	749	"Odontaspis ferox"	"Odontaspis"	"105844"	"Elasmobranchii"	"Lamniformes"	"Odontaspididae"	0	0	1	"benthopelagic"	NA
"8801"	"Fis-26562"	7490	"Gymnothorax philippinus"	"Gymnothorax"	"271869"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"demersal"	NA
"8802"	"Fis-13833"	7491	"Gymnothorax herrei"	"Gymnothorax"	"217478"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"demersal"	NA
"8803"	"Fis-32387"	7492	"Nettastoma solitarium"	"Nettastoma"	"271912"	"Actinopterygii"	"Anguilliformes"	"Nettastomatidae"	0	0	1	"benthopelagic"	NA
"8804"	"Fis-32388"	7493	"Pherallodichthys meshimaensis"	"Pherallodichthys"	"282236"	"Actinopterygii"	"Gobiesociformes"	"Gobiesocidae"	0	0	1	"demersal"	NA
"8805"	"Fis-160828"	7494	"Discotrema crinophilum"	"Discotrema"	"398425"	"Actinopterygii"	"Gobiesociformes"	"Gobiesocidae"	0	0	1	"reef-associated"	NA
"8806"	"Fis-26563"	7495	"Hippichthys spicifer"	"Hippichthys"	"218016"	"Actinopterygii"	"Syngnathiformes"	"Syngnathidae"	1	1	1	"demersal"	"amphidromous"
"8807"	"Fis-112580"	7497	"Prionotus beanii"	"Prionotus"	"276279"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"8808"	"Fis-32392"	7498	"Evoxymetopon taeniatus"	"Evoxymetopon"	"159836"	"Actinopterygii"	"Perciformes"	"Trichiuridae"	0	0	1	"benthopelagic"	NA
"8809"	"Fis-26564"	7499	"Colomesus psittacus"	"Colomesus"	"280367"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	1	1	1	"demersal"	NA
"8810"	"Fis-22762"	75	"Gymnammodytes semisquamatus"	"Gymnammodytes"	"126754"	"Actinopterygii"	"Perciformes"	"Ammodytidae"	0	0	1	"demersal"	NA
"8811"	"Fis-23199"	750	"Odontaspis noronhai"	"Odontaspis"	"105845"	"Elasmobranchii"	"Lamniformes"	"Odontaspididae"	0	0	1	"pelagic-oceanic"	NA
"8812"	"Fis-26565"	7502	"Aldrovandia affinis"	"Aldrovandia"	"126637"	"Actinopterygii"	"Notacanthiformes"	"Halosauridae"	0	0	1	"benthopelagic"	NA
"8813"	"Fis-154433"	7505	"Hyporhamphus acutus"	"Hyporhamphus"	"213173"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	0	1	"reef-associated"	NA
"8814"	"Fis-169731"	7506	"Hyporhamphus pacificus"	"Hyporhamphus"	"1018969"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	0	1	"pelagic-neritic"	NA
"8815"	"Fis-32393"	7507	"Hemiramphus depauperatus"	"Hemiramphus"	"272176"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	0	1	"pelagic-neritic"	NA
"8816"	"Fis-26569"	7509	"Cheilopogon atrisignis"	"Cheilopogon"	"217863"	"Actinopterygii"	"Beloniformes"	"Exocoetidae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"8817"	"Fis-23071"	751	"Carcharodon carcharias"	"Carcharodon"	"105838"	"Elasmobranchii"	"Lamniformes"	"Lamnidae"	0	1	1	"pelagic-oceanic"	"oceanodromous"
"8818"	"Fis-26570"	7510	"Mordacia mordax"	"Mordacia"	"281595"	"Cephalaspidomorphi"	"Petromyzontiformes"	"Mordaciidae"	1	1	1	"demersal"	"anadromous"
"8819"	"Fis-32394"	7511	"Anguilla obscura"	"Anguilla"	"271710"	"Actinopterygii"	"Anguilliformes"	"Anguillidae"	1	1	1	"demersal"	"catadromous"
"8820"	"Fis-32395"	7512	"Anguilla reinhardtii"	"Anguilla"	"271711"	"Actinopterygii"	"Anguilliformes"	"Anguillidae"	1	1	1	"demersal"	"catadromous"
"8821"	"Fis-32396"	7513	"Fusigobius signipinnis"	"Fusigobius"	"278771"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"8822"	"Fis-26573"	7517	"Lophiomus setigerus"	"Lophiomus"	"217838"	"Actinopterygii"	"Lophiiformes"	"Lophiidae"	0	0	1	"demersal"	NA
"8823"	"Fis-58485"	752	"Isurus oxyrinchus"	"Isurus"	"105839"	"Elasmobranchii"	"Lamniformes"	"Lamnidae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"8824"	"Fis-26577"	7523	"Cynoglossus arel"	"Cynoglossus"	"274193"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	1	1	"demersal"	NA
"8825"	"Fis-118376"	7526	"Atherinella brasiliensis"	"Atherinella"	"279797"	"Actinopterygii"	"Atheriniformes"	"Atherinopsidae"	0	1	1	"benthopelagic"	NA
"8826"	"Fis-32400"	7527	"Ancylopsetta cycloidea"	"Ancylopsetta"	"276006"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	0	0	1	"demersal"	NA
"8827"	"Fis-32401"	7528	"Ancylopsetta kumperae"	"Ancylopsetta"	"276009"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	0	0	1	"demersal"	NA
"8828"	"Fis-26580"	7529	"Bothus maculiferus"	"Bothus"	"274188"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"8829"	"Fis-29423"	753	"Isurus paucus"	"Isurus"	"105840"	"Elasmobranchii"	"Lamniformes"	"Lamnidae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"8830"	"Fis-32402"	7530	"Trichopsetta caribbaea"	"Trichopsetta"	"275924"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"8831"	"Fis-32403"	7531	"Centropomus mexicanus"	"Centropomus"	"280062"	"Actinopterygii"	"Perciformes"	"Centropomidae"	0	1	1	"demersal"	NA
"8832"	"Fis-26581"	7532	"Symphurus plagusia"	"Symphurus"	"274269"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	1	1	"demersal"	NA
"8833"	"Fis-26582"	7533	"Eugerres brasilianus"	"Eugerres"	"280739"	"Actinopterygii"	"Perciformes"	"Gerreidae"	0	0	1	"demersal"	NA
"8834"	"Fis-26583"	7535	"Genyatremus luteus"	"Genyatremus"	"280829"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	1	1	"demersal"	NA
"8835"	"Fis-22223"	7545	"Verilus sordidus"	"Verilus"	"283143"	"Actinopterygii"	"Perciformes"	"Acropomatidae"	0	0	1	"demersal"	NA
"8836"	"Fis-32409"	7546	"Gymnothorax funebris"	"Gymnothorax"	"158583"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"8837"	"Fis-26587"	7547	"Gymnothorax moringa"	"Gymnothorax"	"158584"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"8838"	"Fis-26588"	7548	"Gymnothorax vicinus"	"Gymnothorax"	"126302"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"8839"	"Fis-32410"	7549	"Muraena robusta"	"Muraena"	"271903"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"demersal"	NA
"8840"	"Fis-29426"	755	"Lamna ditropis"	"Lamna"	"271421"	"Elasmobranchii"	"Lamniformes"	"Lamnidae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"8841"	"Fis-32411"	7550	"Aplatophis chauliodus"	"Aplatophis"	"279644"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"demersal"	NA
"8842"	"Fis-117773"	7551	"Ophichthus cylindroideus"	"Ophichthus"	"271947"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"demersal"	NA
"8843"	"Fis-32412"	7552	"Lepophidium aporrhox"	"Lepophidium"	"275618"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"demersal"	NA
"8844"	"Fis-26590"	7553	"Lepophidium brevibarbe"	"Lepophidium"	"275619"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"demersal"	NA
"8845"	"Fis-32413"	7554	"Lepophidium pheromystax"	"Lepophidium"	"275625"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"demersal"	NA
"8846"	"Fis-165431"	7559	"Atrosalarias holomelas"	"Atrosalarias"	"712834"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8847"	"Fis-23126"	756	"Eucrossorhinus dasypogon"	"Eucrossorhinus"	"298163"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"reef-associated"	NA
"8848"	"Fis-32415"	7560	"Crossosalarias macrospilus"	"Crossosalarias"	"280437"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8849"	"Fis-9972"	7561	"Ecsenius midas"	"Ecsenius"	"219271"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8850"	"Fis-26594"	7562	"Istiblennius dussumieri"	"Istiblennius"	"219303"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	1	1	"reef-associated"	NA
"8851"	"Fis-32416"	7563	"Xiphasia setifer"	"Xiphasia"	"219345"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"benthopelagic"	NA
"8852"	"Fis-32417"	7564	"Laiphognathus multimaculatus"	"Laiphognathus"	"219305"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8853"	"Fis-26596"	7566	"Omobranchus punctatus"	"Omobranchus"	"219320"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	1	1	"benthopelagic"	NA
"8854"	"Fis-32418"	7567	"Ecsenius lineatus"	"Ecsenius"	"219272"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8855"	"Fis-32419"	7568	"Ecsenius oculus"	"Ecsenius"	"277671"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8856"	"Fis-22135"	7569	"Blenniella bilitonensis"	"Blenniella"	"278561"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8857"	"Fis-29458"	757	"Orectolobus japonicus"	"Orectolobus"	"281930"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"demersal"	NA
"8858"	"Fis-26598"	7570	"Mimoblennius atrocinctus"	"Mimoblennius"	"277718"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8859"	"Fis-26599"	7572	"Achirus achirus"	"Achirus"	"279490"	"Actinopterygii"	"Pleuronectiformes"	"Achiridae"	1	1	1	"demersal"	"amphidromous"
"8860"	"Fis-32421"	7573	"Nesiarchus nasutus"	"Nesiarchus"	"126865"	"Actinopterygii"	"Perciformes"	"Gempylidae"	0	0	1	"benthopelagic"	NA
"8861"	"Fis-32423"	7575	"Gymnachirus nudus"	"Gymnachirus"	"275995"	"Actinopterygii"	"Pleuronectiformes"	"Achiridae"	0	0	1	"demersal"	NA
"8862"	"Fis-23201"	758	"Orectolobus maculatus"	"Orectolobus"	"281931"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"reef-associated"	NA
"8863"	"Fis-26602"	7580	"Trinectes paulistanus"	"Trinectes"	"276003"	"Actinopterygii"	"Pleuronectiformes"	"Achiridae"	1	1	1	"demersal"	NA
"8864"	"Fis-32426"	7581	"Hologymnosus rhodonotus"	"Hologymnosus"	"277558"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8865"	"Fis-32427"	7582	"Cirrhilabrus katherinae"	"Cirrhilabrus"	"277849"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8866"	"Fis-32428"	7583	"Cirrhilabrus lanceolatus"	"Cirrhilabrus"	"277852"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8867"	"Fis-32429"	7584	"Cirrhilabrus lunatus"	"Cirrhilabrus"	"277855"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8868"	"Fis-32430"	7585	"Cirrhilabrus melanomarginatus"	"Cirrhilabrus"	"277858"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8869"	"Fis-32431"	7586	"Cirrhilabrus rubrimarginatus"	"Cirrhilabrus"	"277865"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8870"	"Fis-32432"	7587	"Gunnellichthys pleurotaenia"	"Gunnellichthys"	"278223"	"Actinopterygii"	"Perciformes"	"Microdesmidae"	0	0	1	"reef-associated"	NA
"8871"	"Fis-23202"	759	"Orectolobus ornatus"	"Orectolobus"	"281932"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"reef-associated"	NA
"8872"	"Fis-26604"	7590	"Uroconger lepturus"	"Uroconger"	"217556"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	0	1	"demersal"	NA
"8873"	"Fis-26605"	7593	"Polyipnus spinosus"	"Polyipnus"	"274998"	"Actinopterygii"	"Stomiiformes"	"Sternoptychidae"	0	0	1	"benthopelagic"	NA
"8874"	"Fis-172363"	7594	"Fontitrygon geijskesi"	"Fontitrygon"	"1042837"	"Elasmobranchii"	"Myliobatiformes"	"Dasyatidae"	0	1	1	"demersal"	NA
"8875"	"Fis-119482"	7596	"Hymenocephalus torvus"	"Hymenocephalus"	"300994"	"Actinopterygii"	"Gadiformes"	"Macrouridae"	0	0	1	"benthopelagic"	NA
"8876"	"Fis-32438"	7597	"Malacocephalus luzonensis"	"Malacocephalus"	"272393"	"Actinopterygii"	"Gadiformes"	"Macrouridae"	0	0	1	"benthopelagic"	NA
"8877"	"Fis-29459"	760	"Orectolobus wardi"	"Orectolobus"	"281933"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"reef-associated"	NA
"8878"	"Fis-32442"	7606	"Raja cervigoni"	"Raja"	"271573"	"Elasmobranchii"	"Rajiformes"	"Rajidae"	0	0	1	"demersal"	NA
"8879"	"Fis-63248"	7609	"Atlantoraja cyclophora"	"Atlantoraja"	"279817"	"Elasmobranchii"	"Rajiformes"	"Arhynchobatidae"	0	0	1	"demersal"	NA
"8880"	"Fis-23292"	761	"Sutorectus tentaculatus"	"Sutorectus"	"282913"	"Elasmobranchii"	"Orectolobiformes"	"Orectolobidae"	0	0	1	"reef-associated"	NA
"8881"	"Fis-131821"	7613	"Rostroraja alba"	"Rostroraja"	"105896"	"Elasmobranchii"	"Rajiformes"	"Rajidae"	0	0	1	"demersal"	NA
"8882"	"Fis-132547"	7614	"Leucoraja circularis"	"Leucoraja"	"105873"	"Elasmobranchii"	"Rajiformes"	"Rajidae"	0	0	1	"demersal"	NA
"8883"	"Fis-32453"	7617	"Raja undulata"	"Raja"	"105891"	"Elasmobranchii"	"Rajiformes"	"Rajidae"	0	0	1	"demersal"	NA
"8884"	"Fis-26611"	7618	"Mobula mobular"	"Mobula"	"105858"	"Elasmobranchii"	"Myliobatiformes"	"Myliobatidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"8885"	"Fis-26612"	7620	"Micropogonias furnieri"	"Micropogonias"	"275307"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	1	1	"demersal"	"oceanodromous"
"8886"	"Fis-32455"	7621	"Uranoscopus bicinctus"	"Uranoscopus"	"274031"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"reef-associated"	NA
"8887"	"Fis-26613"	7622	"Triacanthodes anomalus"	"Triacanthodes"	"277024"	"Actinopterygii"	"Tetraodontiformes"	"Triacanthodidae"	0	0	1	"demersal"	NA
"8888"	"Fis-26615"	7625	"Plectorhinchus flavomaculatus"	"Plectorhinchus"	"218549"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	0	1	"reef-associated"	NA
"8889"	"Fis-26616"	7626	"Plectorhinchus sordidus"	"Plectorhinchus"	"218556"	"Actinopterygii"	"Perciformes"	"Haemulidae"	0	0	1	"reef-associated"	NA
"8890"	"Fis-32458"	7628	"Hoplobrotula gnathopus"	"Hoplobrotula"	"217804"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"benthopelagic"	NA
"8891"	"Fis-26617"	7629	"Nerophis lumbriciformis"	"Nerophis"	"127383"	"Actinopterygii"	"Syngnathiformes"	"Syngnathidae"	0	0	1	"demersal"	NA
"8892"	"Fis-22998"	763	"Apristurus brunneus"	"Apristurus"	"158512"	"Elasmobranchii"	"Carcharhiniformes"	"Scyliorhinidae"	0	0	1	"demersal"	NA
"8893"	"Fis-32459"	7630	"Naso fageni"	"Naso"	"219666"	"Actinopterygii"	"Perciformes"	"Acanthuridae"	0	0	1	"reef-associated"	NA
"8894"	"Fis-26618"	7631	"Zebrasoma gemmatum"	"Zebrasoma"	"219680"	"Actinopterygii"	"Perciformes"	"Acanthuridae"	0	0	1	"reef-associated"	NA
"8895"	"Fis-32460"	7632	"Eviota irrasa"	"Eviota"	"278591"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"8896"	"Fis-26619"	7633	"Acantholabrus palloni"	"Acantholabrus"	"126957"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"8897"	"Fis-32461"	7634	"Melichthys indicus"	"Melichthys"	"219882"	"Actinopterygii"	"Tetraodontiformes"	"Balistidae"	0	0	1	"reef-associated"	NA
"8898"	"Fis-32462"	7635	"Eviota sparsa"	"Eviota"	"278609"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"8899"	"Fis-26620"	7637	"Arnoglossus dalgleishi"	"Arnoglossus"	"219790"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"8900"	"Fis-32463"	7638	"Eviota spilota"	"Eviota"	"278610"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"8901"	"Fis-26621"	7639	"Eviota storthynx"	"Eviota"	"278611"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"reef-associated"	NA
"8902"	"Fis-32464"	7640	"Tripterygion delaisi"	"Tripterygion"	"127090"	"Actinopterygii"	"Perciformes"	"Tripterygiidae"	0	0	1	"demersal"	NA
"8903"	"Fis-26622"	7641	"Bothus mancus"	"Bothus"	"219796"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"reef-associated"	NA
"8904"	"Fis-26623"	7642	"Crossorhombus valderostratus"	"Crossorhombus"	"219798"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"8905"	"Fis-32465"	7643	"Laeops nigromaculatus"	"Laeops"	"219809"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"8906"	"Fis-26624"	7644	"Coryphoblennius galerita"	"Coryphoblennius"	"126762"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"demersal"	NA
"8907"	"Fis-26627"	7647	"Cynoglossus kopsii"	"Cynoglossus"	"219856"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"8908"	"Fis-32466"	7648	"Gobius cruentatus"	"Gobius"	"126888"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	"oceanodromous"
"8909"	"Fis-32467"	7649	"Branchiostegus sawakinensis"	"Branchiostegus"	"218372"	"Actinopterygii"	"Perciformes"	"Malacanthidae"	0	0	1	"demersal"	NA
"8910"	"Fis-32468"	7650	"Callionymus marleyi"	"Callionymus"	"219772"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"8911"	"Fis-26628"	7651	"Antigonia rubescens"	"Antigonia"	"217962"	"Actinopterygii"	"Perciformes"	"Caproidae"	0	0	1	"benthopelagic"	NA
"8912"	"Fis-26629"	7652	"Cynoglossus monopus"	"Cynoglossus"	"274215"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"8913"	"Fis-26630"	7654	"Chirodactylus brachydactylus"	"Chirodactylus"	"218871"	"Actinopterygii"	"Perciformes"	"Cheilodactylidae"	0	0	1	"reef-associated"	NA
"8914"	"Fis-32470"	7655	"Chirodactylus jessicalenorum"	"Chirodactylus"	"218872"	"Actinopterygii"	"Perciformes"	"Cheilodactylidae"	0	0	1	"reef-associated"	NA
"8915"	"Fis-32474"	7659	"Myripristis trachyacron"	"Myripristis"	"276203"	"Actinopterygii"	"Beryciformes"	"Holocentridae"	0	0	1	"demersal"	NA
"8916"	"Fis-32475"	7660	"Gobius gasteveni"	"Gobius"	"126890"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	1	1	"demersal"	NA
"8917"	"Fis-32476"	7661	"Ecsenius lividanalis"	"Ecsenius"	"277662"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8918"	"Fis-32477"	7662	"Ecsenius melarchus"	"Ecsenius"	"277665"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8919"	"Fis-32478"	7663	"Ecsenius stigmatura"	"Ecsenius"	"277686"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8920"	"Fis-26631"	7664	"Ecsenius namiyei"	"Ecsenius"	"277668"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8921"	"Fis-32479"	7666	"Ecsenius monoculus"	"Ecsenius"	"277667"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8922"	"Fis-32480"	7667	"Ecsenius dilemma"	"Ecsenius"	"277657"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8923"	"Fis-32481"	7668	"Ecsenius bimaculatus"	"Ecsenius"	"277653"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8924"	"Fis-32482"	7669	"Ecsenius pictus"	"Ecsenius"	"277676"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8925"	"Fis-32483"	7670	"Ecsenius kurti"	"Ecsenius"	"277661"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"8926"	"Fis-26634"	7672	"Ariosoma scheelei"	"Ariosoma"	"217541"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	0	1	"reef-associated"	NA
"8927"	"Fis-26635"	7675	"Conger wilsoni"	"Conger"	"217546"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	1	1	"reef-associated"	NA
"8928"	"Fis-32487"	7678	"Cynoglossus attenuatus"	"Cynoglossus"	"219844"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"8929"	"Fis-32491"	7682	"Cynoglossus lachneri"	"Cynoglossus"	"219853"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"8930"	"Fis-32493"	7684	"Cynoglossus zanzibarensis"	"Cynoglossus"	"219847"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"8931"	"Fis-26637"	7685	"Lesueurigobius friesii"	"Lesueurigobius"	"126904"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
"8932"	"Fis-26639"	7689	"Thorogobius ephippiatus"	"Thorogobius"	"126937"	"Actinopterygii"	"Perciformes"	"Gobiidae"	0	0	1	"demersal"	NA
